ID,lat,lng,date,ppm,address
1154,49.34153,6.739761,"2019-12-09 17:01:18",444.6007,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1155,49.34113,6.73833,"2019-12-09 17:01:23",444.6007,"WH 48, A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1156,49.34064,6.736961,"2019-12-09 17:01:28",452.1034,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1157,49.34007,6.735659,"2019-12-09 17:01:33",473.0396,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1158,49.33943,6.734502,"2019-12-09 17:01:38",444.6007,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1159,49.33877,6.733488,"2019-12-09 17:01:43",449.9484,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1160,49.33812,6.732596,"2019-12-09 17:01:48",452.1034,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1161,49.33745,6.731803,"2019-12-09 17:01:53",446.7328,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1162,49.33681,6.731091,"2019-12-09 17:01:58",446.7328,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1163,49.33617,6.730415,"2019-12-09 17:02:03",448.8743,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1164,49.33547,6.729669,"2019-12-09 17:02:08",436.1617,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1165,49.3348,6.728922,"2019-12-09 17:02:13",423.7696,"A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1166,49.33428,6.728201,"2019-12-09 17:02:18",434.0743,"Dreieck Saarlouis, A 8, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1167,49.33392,6.727592,"2019-12-09 17:02:23",404.7857,"A 8, Wallerfangen, Roden, Saarlouis, Landkreis Saarlouis, Saarland, 66740, Deutschland"
1168,49.33386,6.7268,"2019-12-09 17:02:28",405.7658,"A 620, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1169,49.33416,6.725883,"2019-12-09 17:02:33",408.7186,"A 620, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1170,49.33463,6.724879,"2019-12-09 17:02:38",406.7479,"A 620, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1171,49.33516,6.723771,"2019-12-09 17:02:43",415.6825,"A 620, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1172,49.33578,6.722606,"2019-12-09 17:02:48",413.6822,"A 8, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1173,49.33646,6.721204,"2019-12-09 17:02:53",411.6904,"A 8, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1174,49.33721,6.71957,"2019-12-09 17:02:58",401.8581,"A 8, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1175,49.33792,6.71784,"2019-12-09 17:03:03",409.7071,"A 8, Niederlimberg, Wallerfangen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1176,49.33863,6.715924,"2019-12-09 17:03:08",407.7322,"A 8, Niederlimberg, Wallerfangen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1177,49.3393,6.713972,"2019-12-09 17:03:13",408.7186,"A 8, Niederlimberg, Wallerfangen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1178,49.33998,6.712074,"2019-12-09 17:03:18",431.9957,"A 8, Niederlimberg, Wallerfangen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1179,49.34071,6.710242,"2019-12-09 17:03:23",419.7088,"A 8, Niederlimberg, Wallerfangen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1180,49.34147,6.708511,"2019-12-09 17:03:28",418.699,"A 8, Niederlimberg, Wallerfangen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1181,49.34226,6.706855,"2019-12-09 17:03:33",423.7696,"A 8, Niederlimberg, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1182,49.34309,6.705257,"2019-12-09 17:03:38",424.7902,"A 8, Niederlimberg, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1183,49.34407,6.703795,"2019-12-09 17:03:43",424.7902,"A 8, Niederlimberg, Wallerfangen, Landkreis Saarlouis, Saarland, 66798, Deutschland"
1184,49.34517,6.702608,"2019-12-09 17:03:48",429.926,"A 8, Niederlimberg, Wallerfangen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1185,49.34642,6.701798,"2019-12-09 17:03:53",431.9957,"A 8, Niederlimberg, Wallerfangen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1186,49.3478,6.701398,"2019-12-09 17:03:58",429.926,"A 8, Niederlimberg, Wallerfangen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1187,49.34927,6.701415,"2019-12-09 17:04:03",428.8945,"A 8, Pachten, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1188,49.35078,6.701535,"2019-12-09 17:04:08",428.8945,"A 8, Pachten, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1189,49.35228,6.701366,"2019-12-09 17:04:13",429.926,"A 8, Pachten, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1190,49.35374,6.700873,"2019-12-09 17:04:18",435.1168,"A 8, Pachten, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1191,49.35514,6.700043,"2019-12-09 17:04:23",420.7208,"A 8, Pachten, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1192,49.35643,6.698904,"2019-12-09 17:04:28",438.2579,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1193,49.35766,6.697547,"2019-12-09 17:04:33",436.1617,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1194,49.35894,6.696306,"2019-12-09 17:04:38",438.2579,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1195,49.36028,6.695433,"2019-12-09 17:04:43",433.0338,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1196,49.36168,6.69487,"2019-12-09 17:04:48",431.9957,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1197,49.3631,6.69464,"2019-12-09 17:04:53",429.926,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1198,49.36453,6.694725,"2019-12-09 17:04:58",425.8129,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1199,49.36593,6.694983,"2019-12-09 17:05:03",421.7349,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1200,49.3673,6.695245,"2019-12-09 17:05:08",425.8129,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1201,49.3686,6.69549,"2019-12-09 17:05:13",431.9957,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1202,49.36985,6.695721,"2019-12-09 17:05:18",430.9597,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1203,49.37107,6.695945,"2019-12-09 17:05:23",452.1034,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1204,49.37228,6.696178,"2019-12-09 17:05:28",437.2086,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1205,49.37347,6.696398,"2019-12-09 17:05:33",424.7902,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1206,49.37467,6.696597,"2019-12-09 17:05:38",429.926,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1207,49.37588,6.696667,"2019-12-09 17:05:43",428.8945,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1208,49.37707,6.696542,"2019-12-09 17:05:48",424.7902,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1209,49.37835,6.696031,"2019-12-09 17:05:53",425.8129,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1210,49.37966,6.695124,"2019-12-09 17:05:58",452.1034,"Naturpark Saar-Hunsrück, A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1211,49.38085,6.693833,"2019-12-09 17:06:03",422.7511,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1212,49.38186,6.692153,"2019-12-09 17:06:08",423.7696,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1213,49.38263,6.690158,"2019-12-09 17:06:13",423.7696,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1214,49.38322,6.688004,"2019-12-09 17:06:18",423.7696,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1215,49.38379,6.685873,"2019-12-09 17:06:23",427.8651,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1216,49.38435,6.683804,"2019-12-09 17:06:28",428.8945,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1217,49.3849,6.681735,"2019-12-09 17:06:33",433.0338,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1218,49.38546,6.679668,"2019-12-09 17:06:38",429.926,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1219,49.386,6.677661,"2019-12-09 17:06:43",451.0247,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1220,49.38652,6.675711,"2019-12-09 17:06:48",435.1168,"A 8, Rehlingen, Dillingen/Saar, Landkreis Saarlouis, Saarland, 66763, Deutschland"
1221,49.3871,6.673848,"2019-12-09 17:06:53",431.9957,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1222,49.38781,6.672124,"2019-12-09 17:06:58",444.6007,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1223,49.38864,6.670545,"2019-12-09 17:07:03",428.8945,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1224,49.38964,6.669148,"2019-12-09 17:07:08",437.2086,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1225,49.39078,6.667911,"2019-12-09 17:07:13",434.0743,"A 8, Rehlingen, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1226,49.39205,6.666863,"2019-12-09 17:07:18",431.9957,"A 8, Fremersdorf, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1227,49.39336,6.665829,"2019-12-09 17:07:23",434.0743,"A 8, Fremersdorf, Rehlingen-Siersburg, Landkreis Saarlouis, Saarland, 66780, Deutschland"
1228,49.39469,6.664745,"2019-12-09 17:07:28",425.8129,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1229,49.39606,6.66362,"2019-12-09 17:07:33",428.8945,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1230,49.3974,6.662423,"2019-12-09 17:07:38",430.9597,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1231,49.39871,6.661158,"2019-12-09 17:07:43",434.0743,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1232,49.39998,6.65984,"2019-12-09 17:07:48",427.8651,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1233,49.40124,6.658489,"2019-12-09 17:07:53",428.8945,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1234,49.40246,6.657065,"2019-12-09 17:07:58",452.1034,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1235,49.40367,6.655631,"2019-12-09 17:08:03",429.926,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1236,49.40482,6.654194,"2019-12-09 17:08:08",430.9597,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1237,49.40589,6.652751,"2019-12-09 17:08:13",424.7902,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1238,49.40689,6.651238,"2019-12-09 17:08:18",423.7696,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1239,49.40776,6.649527,"2019-12-09 17:08:23",429.926,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1240,49.40843,6.647634,"2019-12-09 17:08:28",433.0338,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1241,49.40908,6.645688,"2019-12-09 17:08:33",425.8129,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1242,49.4099,6.643881,"2019-12-09 17:08:38",428.8945,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1243,49.41095,6.642326,"2019-12-09 17:08:43",433.0338,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1244,49.41212,6.640955,"2019-12-09 17:08:48",427.8651,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1245,49.41341,6.639796,"2019-12-09 17:08:53",445.6656,"A 8, Fremersdorf, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1246,49.41479,6.638752,"2019-12-09 17:08:58",419.7088,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1247,49.41623,6.637637,"2019-12-09 17:09:03",421.7349,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1248,49.41769,6.636609,"2019-12-09 17:09:08",423.7696,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1249,49.41911,6.635589,"2019-12-09 17:09:13",427.8651,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1250,49.4205,6.634567,"2019-12-09 17:09:18",431.9957,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1251,49.4219,6.633603,"2019-12-09 17:09:23",420.7208,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1252,49.42331,6.6327,"2019-12-09 17:09:28",418.699,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1253,49.42472,6.631861,"2019-12-09 17:09:33",420.7208,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1254,49.42613,6.631078,"2019-12-09 17:09:38",422.7511,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1255,49.42755,6.63033,"2019-12-09 17:09:43",409.7071,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1256,49.42895,6.629588,"2019-12-09 17:09:48",419.7088,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1257,49.43034,6.628848,"2019-12-09 17:09:53",419.7088,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1258,49.4317,6.628122,"2019-12-09 17:09:58",419.7088,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1259,49.43304,6.627403,"2019-12-09 17:10:03",423.7696,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1260,49.43437,6.626713,"2019-12-09 17:10:08",421.7349,"A 8, Mechern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1261,49.43571,6.62614,"2019-12-09 17:10:13",418.699,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1262,49.43709,6.625719,"2019-12-09 17:10:18",412.6852,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1263,49.43849,6.625497,"2019-12-09 17:10:23",418.699,"Merzig, A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1264,49.43989,6.62535,"2019-12-09 17:10:28",418.699,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1265,49.44128,6.625136,"2019-12-09 17:10:33",418.699,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1266,49.44267,6.62476,"2019-12-09 17:10:38",418.699,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1267,49.44405,6.624136,"2019-12-09 17:10:43",419.7088,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1268,49.44545,6.623242,"2019-12-09 17:10:48",419.7088,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1269,49.44671,6.622179,"2019-12-09 17:10:53",423.7696,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1270,49.44789,6.620928,"2019-12-09 17:10:58",418.699,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1271,49.44899,6.619484,"2019-12-09 17:11:03",439.3094,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1272,49.45003,6.617966,"2019-12-09 17:11:08",418.699,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1273,49.45102,6.616526,"2019-12-09 17:11:13",418.699,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1274,49.45197,6.615145,"2019-12-09 17:11:18",418.699,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1275,49.45288,6.613792,"2019-12-09 17:11:23",428.8945,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1276,49.45377,6.612509,"2019-12-09 17:11:28",420.7208,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1277,49.45459,6.611324,"2019-12-09 17:11:33",427.8651,"A 8, Hilbringen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1278,49.45535,6.610254,"2019-12-09 17:11:38",422.7511,"A 8, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1279,49.45603,6.609284,"2019-12-09 17:11:43",416.6859,"A 8, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1280,49.4566,6.608565,"2019-12-09 17:11:48",407.7322,"A 8, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1281,49.45733,6.60848,"2019-12-09 17:11:53",403.8077,"A 8, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1282,49.458,6.608091,"2019-12-09 17:11:58",404.7857,"A 8, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1283,49.45844,6.607501,"2019-12-09 17:12:03",403.8077,"B 51, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1284,49.45867,6.607219,"2019-12-09 17:12:08",407.7322,"B 51, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1285,49.45871,6.607168,"2019-12-09 17:12:13",411.6904,"B 51, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1286,49.45872,6.607176,"2019-12-09 17:12:18",407.7322,"B 51, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1287,49.45872,6.60718,"2019-12-09 17:12:23",409.7071,"B 51, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1288,49.45869,6.606946,"2019-12-09 17:12:28",412.6852,"L 170 R, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1289,49.45832,6.606426,"2019-12-09 17:12:33",403.8077,"L 170 R, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1290,49.45783,6.605694,"2019-12-09 17:12:38",402.8318,"L 170 R, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1291,49.45729,6.604769,"2019-12-09 17:12:43",403.8077,"L 170 R, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1292,49.4568,6.603765,"2019-12-09 17:12:48",402.8318,"L 170 R, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1293,49.45638,6.602807,"2019-12-09 17:12:53",405.7658,"L 170 R, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1294,49.45604,6.601953,"2019-12-09 17:12:58",408.7186,"L 170 R, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1295,49.45576,6.601211,"2019-12-09 17:13:03",401.8581,"L 170 R, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1296,49.45555,6.600638,"2019-12-09 17:13:08",420.7208,"L 170 R, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1297,49.45551,6.600229,"2019-12-09 17:13:13",386.5569,"Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1298,49.45578,6.59968,"2019-12-09 17:13:18",382.8128,"Wasgau, Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1299,49.45603,6.598982,"2019-12-09 17:13:23",380.9528,"Wasgau, Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1300,49.4563,6.59824,"2019-12-09 17:13:28",384.6809,"Wasgau, Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1301,49.45671,6.597549,"2019-12-09 17:13:33",382.8128,"Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1302,49.45729,6.597144,"2019-12-09 17:13:38",386.5569,"Ripplingen Ortsmitte, Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1303,49.45795,6.596928,"2019-12-09 17:13:43",375.4201,"Ripplingen Ortsmitte, Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1304,49.45857,6.596477,"2019-12-09 17:13:48",384.6809,"Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1305,49.4592,6.596001,"2019-12-09 17:13:53",385.6179,"Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1306,49.45984,6.595609,"2019-12-09 17:13:58",382.8128,"Särkover Straße, Ballern, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1307,49.46051,6.59532,"2019-12-09 17:14:03",384.6809,"Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1308,49.46121,6.595154,"2019-12-09 17:14:08",389.3861,"Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1309,49.4619,6.595078,"2019-12-09 17:14:13",389.3861,"Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1310,49.46253,6.595062,"2019-12-09 17:14:18",388.441,"Schwemlingen Staudt, Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1311,49.46314,6.595108,"2019-12-09 17:14:23",391.2824,"Schwemlingen Staudt, Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1312,49.46376,6.59519,"2019-12-09 17:14:28",391.2824,"Schwemlingen Staudt, Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1313,49.4644,6.595303,"2019-12-09 17:14:33",408.7186,"Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1314,49.46502,6.595252,"2019-12-09 17:14:38",390.3332,"Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1315,49.4655,6.594779,"2019-12-09 17:14:43",394.142,"Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1316,49.46569,6.593993,"2019-12-09 17:14:48",390.3332,"Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1317,49.466,6.593377,"2019-12-09 17:14:53",397.0201,"Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1318,49.46619,6.592951,"2019-12-09 17:14:58",405.7658,"Im Ecken, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1319,49.46631,6.592881,"2019-12-09 17:15:03",391.2824,"Im Ecken, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1320,49.46634,6.592772,"2019-12-09 17:15:08",388.441,"Im Ecken, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1321,49.46635,6.592687,"2019-12-09 17:15:13",391.2824,"Schwemlingen Ortsmitte (Hockert), Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1322,49.466263,6.592482,"2020-01-06 10:25:06",4435.799,"Schwemlingen Ortsmitte (Hockert), Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
1323,49.46626,6.592482,"2020-01-06 10:25:11",4311.591,"Schwemlingen Ortsmitte (Hockert), Luxemburger Straße, Schwemlingen, Merzig, Landkreis Merzig-Wadern, Saarland, 66663, Deutschland"
